mday,sno,sbi,lng,lat,bemp,act,tot,HUMD,PRES,TEMP,WDIR,H_24R,WDSE,WSGust,SeaPres,GloblRad,CloudA,PrecpHour,UVI,Visb,WDGust,td,hours,weekdaywhich,isWorkday,1h_bemp,1h_sbi,2h_bemp,2h_sbi,3h_bemp,3h_sbi,1d_bemp,1d_sbi,2d_bemp,2d_sbi,3d_bemp,3d_sbi,4d_bemp,4d_sbi,5d_bemp,5d_sbi,6d_bemp,6d_sbi,7d_bemp,7d_sbi,0h_bemp,0h_sbi,target_predict_time
2018/2/1 01:00,1.0,51.91666667,25.04085789,121.5679044,128.0833333,1.0,180.0,89.0,0.0,1018.1,10.9,78.0,1.4,0.0,0.0,1.0,1023.3,8.0,0.0,10,9.1,9.8,1,3,1,,,,,,,,,,,,,,,,,,,,,129.6666667,50.33333333,1
2018/2/1 02:00,1.0,53.66666667,25.04085789,121.5679044,126.3333333,1.0,180.0,89.0,1.0,1018.3,10.4,80.0,3.3,0.0,0.0,1.0,1022.9,8.0,0.0,70,7.3,9.7,2,3,1,129.6666667,50.33333333,,,,,,,,,,,,,,,,,,,128.0833333,51.91666667,1
2018/2/1 03:00,1.0,55.1,25.04085789,121.5679044,124.9,1.0,180.0,88.0,0.5,1018.0,10.0,92.0,3.1,0.0,0.0,1.0,1022.9,8.0,0.0,40,6.6,8.8,3,3,1,128.0833333,51.91666667,129.6666667,50.33333333,,,,,,,,,,,,,,,,,126.3333333,53.66666667,1
2018/2/1 04:00,1.0,54.63636364,25.04085789,121.5679044,125.3636364,1.0,180.0,90.0,1.0,1018.0,10.0,105.0,0.9,0.0,0.0,1.0,1023.2,8.0,0.0,10,6.6,9.3,4,3,1,126.3333333,53.66666667,128.0833333,51.91666667,129.6666667,50.33333333,,,,,,,,,,,,,,,124.9,55.1,1
2018/2/1 05:00,1.0,52.91666667,25.04085789,121.5679044,127.0833333,1.0,180.0,89.0,0.0,1018.6,9.9,0.0,0.0,0.0,0.0,1.0,1023.5,8.0,0.0,10,7.2,8.7,5,3,1,124.9,55.1,126.3333333,53.66666667,128.0833333,51.91666667,,,,,,,,,,,,,,,125.3636364,54.63636364,1
2018/2/1 06:00,1.0,52.25,25.04085789,121.5679044,127.5833333,1.0,180.0,91.0,0.0,1018.8,9.8,134.0,0.4,0.0,0.0,0.2,1023.7,8.0,0.0,60,6.8,9.0,6,3,1,125.3636364,54.63636364,124.9,55.1,126.3333333,53.66666667,,,,,,,,,,,,,,,127.0833333,52.91666667,1
2018/2/1 07:00,1.0,59.66666667,25.04085789,121.5679044,118.8333333,1.0,180.0,92.0,0.0,1019.3,10.0,0.0,0.0,0.0,0.0,0.0,1024.5,8.0,0.0,340,4.4,9.6,7,3,1,127.0833333,52.91666667,125.3636364,54.63636364,124.9,55.1,,,,,,,,,,,,,,,127.5833333,52.25,1
2018/2/1 08:00,1.0,48.41666667,25.04085789,121.5679044,131.5833333,1.0,180.0,93.0,0.0,1019.8,10.3,139.0,0.8,0.0,0.0,0.0,1025.2,6.0,0.0,200,2.5,9.8,8,3,1,127.5833333,52.25,127.0833333,52.91666667,125.3636364,54.63636364,,,,,,,,,,,,,,,118.8333333,59.66666667,1
2018/2/1 09:00,1.0,40.72727273,25.04085789,121.5679044,138.0,1.0,180.0,93.0,0.0,1020.2,10.4,0.0,0.0,0.0,0.0,0.0,1025.0,4.75,0.0,210,3.6,9.7,9,3,1,118.8333333,59.66666667,127.5833333,52.25,127.0833333,52.91666667,,,,,,,,,,,,,,,131.5833333,48.41666667,1
2018/2/1 10:00,1.0,37.83333333,25.04085789,121.5679044,140.08333330000002,1.0,180.0,94.0,0.0,1019.4,10.5,0.0,0.1,0.0,0.0,0.0,1024.5,3.5,0.0,210,2.6,10.0,10,3,1,131.5833333,48.41666667,118.8333333,59.66666667,127.5833333,52.25,,,,,,,,,,,,,,,138.0,40.72727273,1
2018/2/1 11:00,1.0,25.33333333,25.04085789,121.5679044,152.66666669999995,1.0,180.0,94.0,0.5,1018.5,10.7,0.0,0.0,0.0,0.0,0.0,1023.4,3.5,0.0,210,2.5,10.3,11,3,1,138.0,40.72727273,131.5833333,48.41666667,118.8333333,59.66666667,,,,,,,,,,,,,,,140.08333330000002,37.83333333,1
2018/2/1 12:00,1.0,30.81818182,25.04085789,121.5679044,146.81818180000005,1.0,180.0,94.0,0.0,1017.4,10.8,0.0,0.0,0.0,0.0,0.9,1022.2,3.5,0.0,100,3.5,10.0,12,3,1,140.08333330000002,37.83333333,138.0,40.72727273,131.5833333,48.41666667,,,,,,,,,,,,,,,152.66666669999995,25.33333333,1
2018/2/1 13:00,1.0,55.91666667,25.04085789,121.5679044,120.0833333,1.0,180.0,94.0,0.5,1016.5,11.0,130.0,0.7,1.0,0.0,1.0,1021.5,3.5,0.0,60,4.2,10.7,13,3,1,152.66666669999995,25.33333333,140.08333330000002,37.83333333,138.0,40.72727273,,,,,,,,,,,,,,,146.81818180000005,30.81818182,1
2018/2/1 14:00,1.0,37.5,25.04085789,121.5679044,138.5,1.0,180.0,94.0,0.0,1016.3,11.2,93.0,0.4,0.0,0.0,1.0,1021.3,3.75,0.0,50,6.0,10.6,14,3,1,146.81818180000005,30.81818182,152.66666669999995,25.33333333,140.08333330000002,37.83333333,,,,,,,,,,,,,,,120.0833333,55.91666667,1
2018/2/1 15:00,1.0,36.09090909,25.04085789,121.5679044,139.9090909,1.0,180.0,94.0,0.5,1016.8,11.5,99.0,0.4,0.0,0.0,0.8,1021.8,3.75,0.0,40,5.3,10.7,15,3,1,120.0833333,55.91666667,146.81818180000005,30.81818182,152.66666669999995,25.33333333,,,,,,,,,,,,,,,138.5,37.5,1
2018/2/1 16:00,1.0,39.25,25.04085789,121.5679044,136.75,1.0,180.0,94.0,0.0,1016.8,11.5,0.0,0.1,0.0,0.0,0.0,1021.8,4.0,0.0,80,6.9,11.0,16,3,1,138.5,37.5,120.0833333,55.91666667,146.81818180000005,30.81818182,,,,,,,,,,,,,,,139.9090909,36.09090909,1
2018/2/1 17:00,1.0,38.0,25.04085789,121.5679044,138.0,1.0,180.0,94.0,0.0,1016.2,11.7,90.0,1.5,0.0,0.0,0.0,1021.2,3.75,0.0,40,7.3,11.1,17,3,1,139.9090909,36.09090909,138.5,37.5,120.0833333,55.91666667,,,,,,,,,,,,,,,136.75,39.25,1
2018/2/1 18:00,1.0,44.0,25.04085789,121.5679044,132.0,1.0,180.0,93.0,0.0,1017.0,11.9,68.0,0.9,0.0,0.0,0.0,1022.7,3.75,0.0,40,7.3,11.4,18,3,1,136.75,39.25,139.9090909,36.09090909,138.5,37.5,,,,,,,,,,,,,,,138.0,38.0,1
2018/2/1 19:00,1.0,46.33333333,25.04085789,121.5679044,129.6666667,1.0,180.0,92.0,0.5,1018.5,12.2,75.0,2.1,0.0,0.0,0.0,1023.3,3.75,0.0,50,6.5,11.2,19,3,1,138.0,38.0,136.75,39.25,139.9090909,36.09090909,,,,,,,,,,,,,,,132.0,44.0,1
2018/2/1 20:00,1.0,51.58333333,25.04085789,121.5679044,124.4166667,1.0,180.0,92.0,0.0,1018.7,12.3,55.0,3.0,0.0,0.0,0.0,1023.6,3.75,0.0,60,7.6,11.0,20,3,1,132.0,44.0,138.0,38.0,136.75,39.25,,,,,,,,,,,,,,,129.6666667,46.33333333,1
2018/2/1 21:00,1.0,66.41666667,25.04085789,121.5679044,109.5833333,1.0,180.0,91.0,0.0,1019.1,12.4,70.0,3.0,0.0,0.0,0.2,1024.2,3.75,0.0,40,7.1,11.2,21,3,1,129.6666667,46.33333333,132.0,44.0,138.0,38.0,,,,,,,,,,,,,,,124.4166667,51.58333333,1
2018/2/1 22:00,1.0,71.27272727,25.04085789,121.5679044,104.7272727,1.0,180.0,91.0,1.0,1019.0,12.3,68.0,2.4,0.0,0.0,1.0,1023.9,3.75,0.0,50,6.8,11.2,22,3,1,124.4166667,51.58333333,129.6666667,46.33333333,132.0,44.0,,,,,,,,,,,,,,,109.5833333,66.41666667,1
2018/2/1 23:00,1.0,72.08333333,25.04085789,121.5679044,103.9166667,1.0,180.0,91.0,0.0,1018.9,12.3,59.0,1.3,0.0,0.0,1.0,1023.8,3.75,0.0,50,6.8,11.3,23,3,1,109.5833333,66.41666667,124.4166667,51.58333333,129.6666667,46.33333333,,,,,,,,,,,,,,,104.7272727,71.27272727,1
2018/2/2 00:00,1.0,77.41666667,25.04085789,121.5679044,98.58333333,1.0,180.0,92.0,0.5,1018.7,12.2,0.0,0.2,0.0,0.0,1.0,1023.7,3.75,0.0,50,5.0,11.6,0,4,1,104.7272727,71.27272727,109.5833333,66.41666667,124.4166667,51.58333333,,,,,,,,,,,,,,,103.9166667,72.08333333,1
2018/2/2 01:00,1.0,84.66666667,25.04085789,121.5679044,91.33333333,1.0,180.0,92.0,0.0,1018.5,12.2,77.0,0.6,0.0,0.0,1.0,1023.4,3.75,0.0,40,6.1,11.5,1,4,1,103.9166667,72.08333333,104.7272727,71.27272727,109.5833333,66.41666667,129.6666667,50.33333333,,,,,,,,,,,,,98.58333333,77.41666667,1
2018/2/2 02:00,1.0,88.16666667,25.04085789,121.5679044,87.83333333,1.0,180.0,93.0,0.0,1017.1,12.1,83.0,1.7,0.0,0.0,1.0,1021.8,3.75,0.0,70,6.5,11.5,2,4,1,98.58333333,77.41666667,103.9166667,72.08333333,104.7272727,71.27272727,128.0833333,51.91666667,,,,,,,,,,,,,91.33333333,84.66666667,1
2018/2/2 03:00,1.0,90.0,25.04085789,121.5679044,86.0,1.0,180.0,91.0,0.0,1017.3,12.3,74.0,1.2,0.0,0.0,0.1,1022.5,3.75,0.0,50,9.2,11.6,3,4,1,91.33333333,84.66666667,98.58333333,77.41666667,103.9166667,72.08333333,126.3333333,53.66666667,,,,,,,,,,,,,87.83333333,88.16666667,1
2018/2/2 04:00,1.0,90.09090909,25.04085789,121.5679044,85.90909091,1.0,180.0,91.0,0.0,1017.7,12.3,114.0,0.6,0.0,0.0,0.0,1022.6,3.75,0.0,30,5.5,11.7,4,4,1,87.83333333,88.16666667,91.33333333,84.66666667,98.58333333,77.41666667,124.9,55.1,,,,,,,,,,,,,86.0,90.0,1
2018/2/2 05:00,1.0,85.66666667,25.04085789,121.5679044,90.33333333,1.0,180.0,92.0,0.0,1018.7,12.3,0.0,0.0,0.0,0.0,0.7,1023.8,3.75,0.0,50,2.9,11.6,5,4,1,86.0,90.0,87.83333333,88.16666667,91.33333333,84.66666667,125.3636364,54.63636364,,,,,,,,,,,,,85.90909091,90.09090909,1
2018/2/2 06:00,1.0,81.91666667,25.04085789,121.5679044,94.08333333,1.0,180.0,93.0,0.0,1018.9,12.3,0.0,0.0,0.0,0.0,1.0,1024.0,3.75,0.0,80,3.5,12.0,6,4,1,85.90909091,90.09090909,86.0,90.0,87.83333333,88.16666667,127.0833333,52.91666667,,,,,,,,,,,,,90.33333333,85.66666667,1
2018/2/2 07:00,1.0,81.0,25.04085789,121.5679044,95.0,1.0,180.0,94.0,1.0,1019.2,12.4,106.0,0.4,0.0,0.0,1.0,1024.2,3.5,0.0,100,3.2,12.3,7,4,1,90.33333333,85.66666667,85.90909091,90.09090909,86.0,90.0,127.5833333,52.25,,,,,,,,,,,,,94.08333333,81.91666667,1
2018/2/2 08:00,1.0,81.41666667,25.04085789,121.5679044,97.41666667,1.0,180.0,95.0,0.5,1019.4,12.6,133.0,0.5,0.0,0.0,1.0,1024.3,3.5,0.0,90,3.0,12.6,8,4,1,94.08333333,81.91666667,90.33333333,85.66666667,85.90909091,90.09090909,118.8333333,59.66666667,,,,,,,,,,,,,95.0,81.0,1
2018/2/2 09:00,1.0,82.25,25.04085789,121.5679044,95.75,1.0,180.0,94.0,0.5,1019.2,12.9,76.0,2.2,1.0,0.0,0.3,1024.0,5.75,0.51,60,6.4,12.9,9,4,1,95.0,81.0,94.08333333,81.91666667,90.33333333,85.66666667,131.5833333,48.41666667,,,,,,,,,,,,,97.41666667,81.41666667,1
2018/2/2 10:00,1.0,80.5,25.04085789,121.5679044,97.5,1.0,180.0,92.0,0.0,1018.3,13.3,61.0,2.4,1.0,0.0,0.0,1023.5,8.0,0.45,60,7.5,12.4,10,4,1,97.41666667,81.41666667,95.0,81.0,94.08333333,81.91666667,138.0,40.72727273,,,,,,,,,,,,,95.75,82.25,1
2018/2/2 11:00,1.0,72.66666667,25.04085789,121.5679044,105.3333333,1.0,180.0,91.0,0.5,1018.3,13.2,75.0,1.3,1.0,0.0,0.8,1023.1,7.0,0.0,40,6.4,12.3,11,4,1,95.75,82.25,97.41666667,81.41666667,95.0,81.0,140.08333330000002,37.83333333,,,,,,,,,,,,,97.5,80.5,1
2018/2/2 12:00,1.0,64.36363636,25.04085789,121.5679044,113.6363636,1.0,180.0,91.0,0.0,1018.0,13.0,86.0,3.0,1.0,0.0,1.0,1023.0,7.0,0.07,60,6.0,12.0,12,4,1,97.5,80.5,95.75,82.25,97.41666667,81.41666667,152.66666669999995,25.33333333,,,,,,,,,,,,,105.3333333,72.66666667,1
2018/2/2 13:00,1.0,69.08333333,25.04085789,121.5679044,108.9166667,1.0,180.0,91.0,2.5,1018.1,12.6,84.0,1.6,1.0,0.0,1.0,1023.1,6.0,0.0,10,5.7,12.2,13,4,1,105.3333333,72.66666667,97.5,80.5,95.75,82.25,146.81818180000005,30.81818182,,,,,,,,,,,,,113.6363636,64.36363636,1
2018/2/2 14:00,1.0,73.0,25.04085789,121.5679044,105.0,1.0,180.0,91.0,0.5,1018.5,12.1,85.0,2.8,1.0,0.0,0.5,1023.4,7.0,0.0,40,5.4,11.1,14,4,1,113.6363636,64.36363636,105.3333333,72.66666667,97.5,80.5,120.0833333,55.91666667,,,,,,,,,,,,,108.9166667,69.08333333,1
2018/2/2 15:00,1.0,71.83333333,25.04085789,121.5679044,106.1666667,1.0,180.0,90.0,0.0,1019.1,11.9,79.0,1.1,0.0,0.0,0.0,1023.9,7.0,0.0,50,5.6,10.8,15,4,1,108.9166667,69.08333333,113.6363636,64.36363636,105.3333333,72.66666667,138.5,37.5,,,,,,,,,,,,,105.0,73.0,1
2018/2/2 16:00,1.0,75.75,25.04085789,121.5679044,102.25,1.0,180.0,90.0,0.0,1019.5,11.9,80.0,0.8,0.0,0.0,0.3,1024.5,8.0,0.0,50,5.5,10.7,16,4,1,105.0,73.0,108.9166667,69.08333333,113.6363636,64.36363636,139.9090909,36.09090909,,,,,,,,,,,,,106.1666667,71.83333333,1
2018/2/2 17:00,1.0,75.0,25.04085789,121.5679044,103.0,1.0,180.0,90.0,1.0,1020.3,11.4,64.0,1.1,0.0,0.0,0.5,1025.1,7.0,0.0,340,8.5,10.1,17,4,1,106.1666667,71.83333333,105.0,73.0,108.9166667,69.08333333,136.75,39.25,,,,,,,,,,,,,102.25,75.75,1
2018/2/2 18:00,1.0,80.83333333,25.04085789,121.5679044,97.16666667,1.0,180.0,90.0,0.5,1020.9,11.0,100.0,0.8,0.0,0.0,0.0,1025.8,7.0,0.0,10,8.2,9.9,18,4,1,102.25,75.75,106.1666667,71.83333333,105.0,73.0,138.0,38.0,,,,,,,,,,,,,103.0,75.0,1
2018/2/2 19:00,1.0,88.75,25.04085789,121.5679044,89.25,1.0,180.0,90.0,0.0,1021.5,10.9,0.0,0.0,0.0,0.0,0.0,1026.5,7.0,0.0,320,7.0,9.8,19,4,1,103.0,75.0,102.25,75.75,106.1666667,71.83333333,132.0,44.0,,,,,,,,,,,,,97.16666667,80.83333333,1
2018/2/2 20:00,1.0,104.5,25.04085789,121.5679044,73.0,1.0,180.0,92.0,0.0,1021.4,10.8,0.0,0.0,0.0,0.0,0.0,1026.3,7.0,0.0,130,3.5,10.1,20,4,1,97.16666667,80.83333333,103.0,75.0,102.25,75.75,129.6666667,46.33333333,,,,,,,,,,,,,89.25,88.75,1
2018/2/2 21:00,1.0,113.1666667,25.04085789,121.5679044,63.83333333,1.0,180.0,93.0,0.0,1021.6,11.0,90.0,1.1,0.0,0.0,0.0,1026.5,7.0,0.0,50,3.2,10.0,21,4,1,89.25,88.75,97.16666667,80.83333333,103.0,75.0,124.4166667,51.58333333,,,,,,,,,,,,,73.0,104.5,1
2018/2/2 22:00,1.0,122.8181818,25.04085789,121.5679044,54.18181818,1.0,180.0,92.0,1.5,1021.7,10.7,74.0,2.0,0.0,0.0,0.9,1026.5,7.0,0.0,50,3.2,10.5,22,4,1,73.0,104.5,89.25,88.75,97.16666667,80.83333333,109.5833333,66.41666667,,,,,,,,,,,,,63.83333333,113.1666667,1
2018/2/2 23:00,1.0,118.5833333,25.04085789,121.5679044,58.41666667,1.0,180.0,92.0,0.5,1021.8,10.4,0.0,0.2,0.0,0.0,1.0,1027.0,7.0,0.0,360,7.2,9.0,23,4,1,63.83333333,113.1666667,73.0,104.5,89.25,88.75,104.7272727,71.27272727,,,,,,,,,,,,,54.18181818,122.8181818,1
2018/2/3 00:00,1.0,114.6666667,25.04085789,121.5679044,62.33333333,1.0,180.0,92.0,1.0,1022.3,10.0,0.0,0.0,0.0,0.0,1.0,1027.3,7.0,0.0,20,3.7,9.7,0,5,0,54.18181818,122.8181818,63.83333333,113.1666667,73.0,104.5,103.9166667,72.08333333,,,,,,,,,,,,,58.41666667,118.5833333,1
2018/2/3 01:00,1.0,117.3333333,25.04085789,121.5679044,59.66666667,1.0,180.0,93.0,0.5,1022.0,9.8,0.0,0.2,0.0,0.0,1.0,1027.0,7.0,0.0,10,7.3,8.6,1,5,0,58.41666667,118.5833333,54.18181818,122.8181818,63.83333333,113.1666667,98.58333333,77.41666667,129.6666667,50.33333333,,,,,,,,,,,62.33333333,114.6666667,1
2018/2/3 02:00,1.0,118.0,25.04085789,121.5679044,59.0,1.0,180.0,93.0,0.5,1021.9,9.8,0.0,0.0,0.0,0.0,1.0,1027.0,7.0,0.0,60,2.9,9.7,2,5,0,62.33333333,114.6666667,58.41666667,118.5833333,54.18181818,122.8181818,91.33333333,84.66666667,128.0833333,51.91666667,,,,,,,,,,,59.66666667,117.3333333,1
2018/2/3 03:00,1.0,119.0,25.04085789,121.5679044,58.0,1.0,180.0,92.0,1.5,1021.9,9.6,68.0,0.7,0.0,0.0,1.0,1027.1,7.0,0.0,70,2.3,9.7,3,5,0,59.66666667,117.3333333,62.33333333,114.6666667,58.41666667,118.5833333,87.83333333,88.16666667,126.3333333,53.66666667,,,,,,,,,,,59.0,118.0,1
2018/2/3 04:00,1.0,118.1666667,25.04085789,121.5679044,58.91666667,1.0,180.0,92.0,0.5,1021.6,9.5,94.0,0.6,0.0,0.0,1.0,1026.6,7.0,0.0,70,3.5,9.1,4,5,0,59.0,118.0,59.66666667,117.3333333,62.33333333,114.6666667,86.0,90.0,124.9,55.1,,,,,,,,,,,58.0,119.0,1
2018/2/3 05:00,1.0,114.0,25.04085789,121.5679044,64.0,1.0,180.0,92.0,0.0,1022.0,9.7,0.0,0.0,0.0,0.0,1.0,1027.0,7.0,0.0,50,3.4,9.3,5,5,0,58.0,119.0,59.0,118.0,59.66666667,117.3333333,85.90909091,90.09090909,125.3636364,54.63636364,,,,,,,,,,,58.91666667,118.1666667,1
2018/2/3 06:00,1.0,111.5,25.04085789,121.5679044,66.5,1.0,180.0,93.0,0.0,1022.3,9.7,118.0,0.3,0.0,0.0,1.0,1027.2,7.0,0.0,330,2.9,9.3,6,5,0,58.91666667,118.1666667,58.0,119.0,59.0,118.0,90.33333333,85.66666667,127.0833333,52.91666667,,,,,,,,,,,64.0,114.0,1
2018/2/3 07:00,1.0,107.0909091,25.04085789,121.5679044,70.90909091,1.0,180.0,92.0,1.0,1022.5,9.6,78.0,1.1,0.0,0.0,1.0,1027.6,6.0,0.0,320,2.7,9.3,7,5,0,64.0,114.0,58.91666667,118.1666667,58.0,119.0,94.08333333,81.91666667,127.5833333,52.25,,,,,,,,,,,66.5,111.5,1
2018/2/3 08:00,1.0,99.75,25.04085789,121.5679044,78.91666667,1.0,180.0,92.0,2.5,1022.6,9.7,67.0,2.0,0.0,0.0,1.0,1027.7,6.0,0.0,80,2.7,9.4,8,5,0,66.5,111.5,64.0,114.0,58.91666667,118.1666667,95.0,81.0,118.8333333,59.66666667,,,,,,,,,,,70.90909091,107.0909091,1
2018/2/3 09:00,1.0,98.41666667,25.04085789,121.5679044,79.58333333,1.0,180.0,92.0,1.5,1022.5,10.0,0.0,0.0,0.0,0.0,1.0,1027.6,6.0,0.0,50,4.0,9.5,9,5,0,70.90909091,107.0909091,66.5,111.5,64.0,114.0,97.41666667,81.41666667,131.5833333,48.41666667,,,,,,,,,,,78.91666667,99.75,1
2018/2/3 10:00,1.0,98.66666667,25.04085789,121.5679044,79.33333333,1.0,180.0,93.0,2.0,1022.2,10.1,51.0,0.6,0.0,0.0,1.0,1027.2,6.0,0.0,20,3.8,9.9,10,5,0,78.91666667,99.75,70.90909091,107.0909091,66.5,111.5,95.75,82.25,138.0,40.72727273,,,,,,,,,,,79.58333333,98.41666667,1
2018/2/3 11:00,1.0,99.6,25.04085789,121.5679044,78.4,1.0,180.0,92.0,1.5,1021.2,10.1,69.0,1.2,1.0,0.0,1.0,1026.1,5.5,0.16,50,4.5,9.9,11,5,0,79.58333333,98.41666667,78.91666667,99.75,70.90909091,107.0909091,97.5,80.5,140.08333330000002,37.83333333,,,,,,,,,,,79.33333333,98.66666667,1
2018/2/3 12:00,1.0,100.4545455,25.04085789,121.5679044,77.54545455,1.0,180.0,91.0,2.5,1020.3,10.0,64.0,2.7,1.0,0.0,1.0,1025.2,5.5,0.0,60,7.4,9.2,12,5,0,79.33333333,98.66666667,79.58333333,98.41666667,78.91666667,99.75,105.3333333,72.66666667,152.66666669999995,25.33333333,,,,,,,,,,,78.4,99.6,1
2018/2/3 13:00,1.0,104.5,25.04085789,121.5679044,73.5,1.0,180.0,90.0,0.5,1020.1,9.8,74.0,1.2,0.0,0.0,1.0,1025.2,5.0,0.0,50,6.6,8.8,13,5,0,78.4,99.6,79.33333333,98.66666667,79.58333333,98.41666667,113.6363636,64.36363636,146.81818180000005,30.81818182,,,,,,,,,,,77.54545455,100.4545455,1
2018/2/3 14:00,1.0,104.5833333,25.04085789,121.5679044,73.41666667,1.0,180.0,89.0,1.5,1019.8,9.8,74.0,1.0,0.0,0.0,1.0,1024.8,5.5,0.0,50,4.5,9.0,14,5,0,77.54545455,100.4545455,78.4,99.6,79.33333333,98.66666667,108.9166667,69.08333333,120.0833333,55.91666667,,,,,,,,,,,73.5,104.5,1
2018/2/3 15:00,1.0,101.8181818,25.04085789,121.5679044,76.18181818,1.0,180.0,91.0,2.5,1019.9,9.8,0.0,0.0,0.0,0.0,1.0,1025.1,5.5,0.0,10,3.1,9.6,15,5,0,73.5,104.5,77.54545455,100.4545455,78.4,99.6,105.0,73.0,138.5,37.5,,,,,,,,,,,73.41666667,104.5833333,1
2018/2/3 16:00,1.0,99.33333333,25.04085789,121.5679044,78.66666667,1.0,180.0,91.0,2.0,1020.0,9.7,75.0,1.8,0.0,0.0,1.0,1025.1,6.0,0.0,40,2.9,9.3,16,5,0,73.41666667,104.5833333,73.5,104.5,77.54545455,100.4545455,106.1666667,71.83333333,139.9090909,36.09090909,,,,,,,,,,,76.18181818,101.8181818,1
2018/2/3 17:00,1.0,99.16666667,25.04085789,121.5679044,78.83333333,1.0,180.0,90.0,2.0,1020.9,9.5,71.0,0.7,0.0,0.0,1.0,1025.9,8.5,0.0,40,4.9,9.1,17,5,0,76.18181818,101.8181818,73.41666667,104.5833333,73.5,104.5,102.25,75.75,136.75,39.25,,,,,,,,,,,78.66666667,99.33333333,1
2018/2/3 18:00,1.0,101.6666667,25.04085789,121.5679044,76.33333333,1.0,180.0,90.0,2.0,1021.7,9.0,83.0,2.9,0.0,0.0,1.0,1026.9,8.5,0.0,340,6.0,8.3,18,5,0,78.66666667,99.33333333,76.18181818,101.8181818,73.41666667,104.5833333,103.0,75.0,138.0,38.0,,,,,,,,,,,78.83333333,99.16666667,1
2018/2/3 19:00,1.0,102.5,25.04085789,121.5679044,75.5,1.0,180.0,89.0,2.0,1022.5,8.6,71.0,0.8,0.0,0.0,1.0,1027.6,8.5,0.0,10,5.2,7.9,19,5,0,78.83333333,99.16666667,78.66666667,99.33333333,76.18181818,101.8181818,97.16666667,80.83333333,132.0,44.0,,,,,,,,,,,76.33333333,101.6666667,1
2018/2/3 20:00,1.0,106.0,25.04085789,121.5679044,72.0,1.0,180.0,90.0,1.5,1022.5,8.3,84.0,0.8,0.0,0.0,1.0,1027.6,8.5,0.0,20,5.2,7.2,20,5,0,76.33333333,101.6666667,78.83333333,99.16666667,78.66666667,99.33333333,89.25,88.75,129.6666667,46.33333333,,,,,,,,,,,75.5,102.5,1
2018/2/3 21:00,1.0,106.0,25.04085789,121.5679044,72.0,1.0,180.0,91.0,1.5,1022.5,8.4,0.0,0.0,0.0,0.0,1.0,1027.6,8.5,0.0,50,4.5,8.2,21,5,0,75.5,102.5,76.33333333,101.6666667,78.83333333,99.16666667,73.0,104.5,124.4166667,51.58333333,,,,,,,,,,,72.0,106.0,1
2018/2/3 22:00,1.0,105.5,25.04085789,121.5679044,72.5,1.0,180.0,91.0,1.5,1022.5,8.4,70.0,0.3,0.0,0.0,1.0,1027.8,8.5,0.0,10,3.7,8.1,22,5,0,72.0,106.0,75.5,102.5,76.33333333,101.6666667,63.83333333,113.1666667,109.5833333,66.41666667,,,,,,,,,,,72.0,106.0,1
2018/2/3 23:00,1.0,106.0,25.04085789,121.5679044,72.0,1.0,180.0,92.0,1.5,1022.4,8.5,50.0,0.7,0.0,0.0,1.0,1027.6,8.5,0.0,10,2.5,8.1,23,5,0,72.0,106.0,72.0,106.0,75.5,102.5,54.18181818,122.8181818,104.7272727,71.27272727,,,,,,,,,,,72.5,105.5,1
2018/2/4 00:00,1.0,107.0,25.04085789,121.5679044,70.91666667,1.0,180.0,92.0,1.5,1021.9,8.6,0.0,0.0,0.0,0.0,1.0,1027.2,8.5,0.0,70,1.8,8.5,0,6,0,72.5,105.5,72.0,106.0,72.0,106.0,58.41666667,118.5833333,103.9166667,72.08333333,,,,,,,,,,,72.0,106.0,1
2018/2/4 01:00,1.0,110.0833333,25.04085789,121.5679044,67.91666667,1.0,180.0,93.0,1.5,1021.7,8.7,0.0,0.0,0.0,0.0,1.0,1026.7,8.5,0.0,220,1.9,8.7,1,6,0,72.0,106.0,72.5,105.5,72.0,106.0,62.33333333,114.6666667,98.58333333,77.41666667,129.6666667,50.33333333,,,,,,,,,70.91666667,107.0,1
2018/2/4 02:00,1.0,110.75,25.04085789,121.5679044,67.25,1.0,180.0,93.0,2.0,1021.3,8.6,55.0,0.3,0.0,0.0,1.0,1026.5,8.5,0.0,290,1.6,8.8,2,6,0,70.91666667,107.0,72.0,106.0,72.5,105.5,59.66666667,117.3333333,91.33333333,84.66666667,128.0833333,51.91666667,,,,,,,,,67.91666667,110.0833333,1
2018/2/4 03:00,1.0,112.0,25.04085789,121.5679044,66.0,1.0,180.0,94.0,1.0,1021.5,8.7,0.0,0.0,0.0,0.0,1.0,1026.7,8.5,0.0,280,2.7,8.7,3,6,0,67.91666667,110.0833333,70.91666667,107.0,72.0,106.0,59.0,118.0,87.83333333,88.16666667,126.3333333,53.66666667,,,,,,,,,67.25,110.75,1
2018/2/4 04:00,1.0,110.25,25.04085789,121.5679044,67.75,1.0,180.0,94.0,2.0,1021.7,8.6,0.0,0.0,0.0,0.0,1.0,1026.8,8.5,0.0,250,2.6,8.6,4,6,0,67.25,110.75,67.91666667,110.0833333,70.91666667,107.0,58.0,119.0,86.0,90.0,124.9,55.1,,,,,,,,,66.0,112.0,1
